"EventID","ActionID","SoundID","SourceID","WEM","StreamType","SizeKB","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket"
"1813957771","1005994450","115584472","253103376","253103376.wem","2","23,38","2,43","78","Custom Vorbis","32000 Hz","1","02-03s"
"1817961936","244158543","731583627","668525710","668525710.wem","1","59,59","7,631","63","Custom Vorbis","32000 Hz","1","05-10s"
"1819604464","830597988","60666303","145992104","145992104.wem","1","57","6,893","67","Custom Vorbis","32000 Hz","1","05-10s"
"1820028648","937449729","354849125","433983910","433983910.wem","1","18,07","1,968","74","Custom Vorbis","32000 Hz","1","01-02s"
"1829799467","489748401","237258036","588927754","588927754.wem","1","17,47","1,587","89","Custom Vorbis","32000 Hz","1","01-02s"
"1829882579","387463766","913804586","722799325","722799325.wem","1","30,73","3,773","66","Custom Vorbis","32000 Hz","1","03-05s"
"1839952075","541623177","197630926","322706511","322706511.wem","2","32,79","4,146","64","Custom Vorbis","32000 Hz","1","03-05s"
"1844330254","894525477","994383035","1011669277","1011669277.wem","1","24,61","2,757","72","Custom Vorbis","32000 Hz","1","02-03s"
"1846577054","286811319","329135068","374410794","374410794.wem","1","10,6","0,969","88","Custom Vorbis","32000 Hz","1","00-01s"
"1855482301","958923539","78479861","933920771","933920771.wem","1","11,59","1,365","69","Custom Vorbis","32000 Hz","1","01-02s"
"1860011322","177288494","642708577","968419079","968419079.wem","1","23,68","2,725","70","Custom Vorbis","32000 Hz","1","02-03s"
"1861719537","253284594","909884954","1050074967","1050074967.wem","1","23,89","2,693","72","Custom Vorbis","32000 Hz","1","02-03s"
"1863354737","444368724","705239761","298554319","298554319.wem","1","11,74","1,007","94","Custom Vorbis","32000 Hz","1","01-02s"
"1867356626","47409775","111956764","292303274","292303274.wem","1","8,79","1,058","67","Custom Vorbis","32000 Hz","1","01-02s"
"1871258074","166913318","151279467","831866575","831866575.wem","2","47,72","6,811","57","Custom Vorbis","32000 Hz","1","05-10s"
"1871672958","1011949244","1034151084","670881469","670881469.wem","1","20,05","2,52","64","Custom Vorbis","32000 Hz","1","02-03s"
"1876850065","921177244","252713663","321690469","321690469.wem","1","15,04","1,734","70","Custom Vorbis","32000 Hz","1","01-02s"
"1881668234","707058839","289373360","157056275","157056275.wem","2","14,67","1,701","70","Custom Vorbis","32000 Hz","1","01-02s"
"1884936553","417237059","548709061","835897267","835897267.wem","1","12,57","1,569","65","Custom Vorbis","32000 Hz","1","01-02s"
"1887777798","123807708","580776382","551136483","551136483.wem","1","41,43","4,873","69","Custom Vorbis","32000 Hz","1","03-05s"
"1892954248","619906170","616214252","658700189","658700189.wem","1","13,33","1,535","70","Custom Vorbis","32000 Hz","1","01-02s"
"1902089781","844605453","360822654","930831490","930831490.wem","1","44,17","5,438","66","Custom Vorbis","32000 Hz","1","05-10s"
"1906860155","618667253","724606175","38505124","38505124.wem","1","44,11","4,981","72","Custom Vorbis","32000 Hz","1","03-05s"
"1909401199","849067476","307213396","709111517","709111517.wem","1","13,36","1,517","71","Custom Vorbis","32000 Hz","1","01-02s"
"1917077711","993476896","310592170","145401243","145401243.wem","1","12,25","1,451","68","Custom Vorbis","32000 Hz","1","01-02s"
