"Index","Batch","WEM","SourcePath","WAV","EventID","ActionID","SoundID","SourceID","StreamType","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket","Status"
"674","Batch_007","561127797.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\561127797.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0674_561127797.wav","2820893646","339918404","856251009","561127797","1","3,6","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"675","Batch_007","191772834.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\191772834.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0675_191772834.wav","3311955968","680752309","658297895","191772834","1","3,601","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"676","Batch_007","903880128.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\903880128.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0676_903880128.wav","4031323964","1034835650","548817883","903880128","1","3,61","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"677","Batch_007","884181245.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\884181245.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0677_884181245.wav","1347458514","186615950","101003551","884181245","1","3,616","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"678","Batch_007","1010472104.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1010472104.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0678_1010472104.wav","1049614177","108896294","115093971","1010472104","1","3,622","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"679","Batch_007","1015723236.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1015723236.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0679_1015723236.wav","291272750","970145691","371972919","1015723236","1","3,628","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"680","Batch_007","1002909437.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1002909437.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0680_1002909437.wav","2332944445","572115189","1036006087","1002909437","1","3,63","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"681","Batch_007","585691051.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\585691051.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0681_585691051.wav","1652309794","868005192","609326816","585691051","1","3,651","85","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"682","Batch_007","1016515822.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1016515822.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0682_1016515822.wav","3132505799","793688024","348838841","1016515822","1","3,652","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"683","Batch_007","228038233.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\228038233.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0683_228038233.wav","892407898","410518979","543135872","228038233","1","3,655","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"684","Batch_007","513712278.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\513712278.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0684_513712278.wav","1803377177","619012009","294067781","513712278","1","3,669","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"685","Batch_007","475146708.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\475146708.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0685_475146708.wav","2344137550","244565837","659883931","475146708","1","3,675","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"686","Batch_007","666889927.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\666889927.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0686_666889927.wav","1622641652","602445161","259359669","666889927","1","3,675","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"687","Batch_007","948823182.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\948823182.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0687_948823182.wav","2890782109","110818890","821837423","948823182","1","3,69","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"688","Batch_007","300764624.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\300764624.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0688_300764624.wav","1051333534","996584893","922199512","300764624","1","3,701","77","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"689","Batch_007","465789938.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\465789938.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0689_465789938.wav","1002245071","304837812","742844861","465789938","1","3,719","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"690","Batch_007","840613763.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\840613763.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0690_840613763.wav","616096848","1013584678","823005612","840613763","1","3,723","56","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"691","Batch_007","564398809.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\564398809.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0691_564398809.wav","337681072","425096244","280142996","564398809","1","3,723","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"692","Batch_007","461263734.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\461263734.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0692_461263734.wav","1023816105","71788913","896754212","461263734","1","3,723","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"693","Batch_007","777986001.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\777986001.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0693_777986001.wav","4219419473","100341852","1002367186","777986001","1","3,726","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"694","Batch_007","702029865.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\702029865.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0694_702029865.wav","3196710711","648829821","163495378","702029865","1","3,737","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"695","Batch_007","751516442.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\751516442.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0695_751516442.wav","1522166924","133277949","734909783","751516442","1","3,74","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"696","Batch_007","850488335.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\850488335.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0696_850488335.wav","1633037808","709815240","529382662","850488335","1","3,755","62","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"697","Batch_007","345019061.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\345019061.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0697_345019061.wav","2847151629","479179942","906225843","345019061","1","3,755","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"698","Batch_007","914637809.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\914637809.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0698_914637809.wav","4034131053","909621462","693061900","914637809","1","3,759","73","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"699","Batch_007","722799325.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\722799325.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0699_722799325.wav","1829882579","387463766","913804586","722799325","1","3,773","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"700","Batch_007","776471683.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\776471683.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0700_776471683.wav","3675640674","316817249","1021213910","776471683","1","3,773","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"701","Batch_008","1051914724.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1051914724.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0701_1051914724.wav","2662259499","479884815","124356807","1051914724","1","3,784","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"702","Batch_008","530397980.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\530397980.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0702_530397980.wav","4035670479","657586407","854030120","530397980","1","3,808","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"703","Batch_008","120129487.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\120129487.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0703_120129487.wav","3160093545","538676215","799240744","120129487","1","3,816","76","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"704","Batch_008","739960959.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\739960959.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0704_739960959.wav","810527948","701062725","866886943","739960959","2","3,82","57","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"705","Batch_008","182563901.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\182563901.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0705_182563901.wav","2981546119","954524131","606764739","182563901","1","3,821","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"706","Batch_008","361924852.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\361924852.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0706_361924852.wav","2048458047","387548517","1045310339","361924852","1","3,822","59","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"707","Batch_008","860778881.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\860778881.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0707_860778881.wav","2518913913","368057932","829265289","860778881","1","3,823","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"708","Batch_008","28006126.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\28006126.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0708_28006126.wav","898631403","448464765","147618033","28006126","1","3,83","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"709","Batch_008","366831874.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\366831874.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0709_366831874.wav","328531425","629743421","743133992","366831874","2","3,837","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"710","Batch_008","481209477.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\481209477.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0710_481209477.wav","3853064718","29415032","101334184","481209477","1","3,837","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"711","Batch_008","288149885.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\288149885.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0711_288149885.wav","3993663415","156307247","27463364","288149885","1","3,84","74","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"712","Batch_008","206482288.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\206482288.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0712_206482288.wav","1963702333","88445794","723056549","206482288","1","3,841","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"713","Batch_008","293295906.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\293295906.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0713_293295906.wav","3258244090","547776979","796702502","293295906","1","3,857","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"714","Batch_008","618025199.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\618025199.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0714_618025199.wav","1638473133","525176844","163143708","618025199","1","3,867","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"715","Batch_008","546071994.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\546071994.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0715_546071994.wav","3915152166","322562867","358834867","546071994","1","3,878","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"716","Batch_008","512180737.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\512180737.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0716_512180737.wav","2308372584","129481853","419987509","512180737","1","3,88","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"717","Batch_008","545435231.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\545435231.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0717_545435231.wav","3653153386","1002636204","383659468","545435231","1","3,893","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"718","Batch_008","289836723.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\289836723.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0718_289836723.wav","4136989120","58758370","858630126","289836723","2","3,9","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"719","Batch_008","446263000.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\446263000.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0719_446263000.wav","3685996630","254178215","933665394","446263000","1","3,904","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"720","Batch_008","410268385.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\410268385.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0720_410268385.wav","390402342","454107951","331902469","410268385","2","3,904","74","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"721","Batch_008","463698316.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\463698316.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0721_463698316.wav","3041205926","635149215","991705527","463698316","1","3,904","73","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"722","Batch_008","882258407.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\882258407.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0722_882258407.wav","3850588505","70497771","613357147","882258407","1","3,919","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"723","Batch_008","127357609.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\127357609.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0723_127357609.wav","2274820042","796908199","255545802","127357609","1","3,927","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"724","Batch_008","548195936.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\548195936.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0724_548195936.wav","3322048120","848087512","599410777","548195936","1","3,929","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"725","Batch_008","866332544.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\866332544.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0725_866332544.wav","2255500328","544423684","523399982","866332544","1","3,933","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"726","Batch_008","359297207.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\359297207.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0726_359297207.wav","4180734828","428172928","51216869","359297207","1","3,934","77","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"727","Batch_008","11743198.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\11743198.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0727_11743198.wav","2385992378","180095592","839344046","11743198","1","3,937","83","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"728","Batch_008","637936669.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\637936669.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0728_637936669.wav","4215094191","676582836","65821097","637936669","1","3,944","74","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"729","Batch_008","301281303.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\301281303.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0729_301281303.wav","1773988251","312924734","31699722","301281303","1","3,95","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"730","Batch_008","451636995.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\451636995.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0730_451636995.wav","4171190778","808085775","157811843","451636995","1","3,952","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"731","Batch_008","372538656.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\372538656.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0731_372538656.wav","557415264","1001606178","301081133","372538656","1","3,954","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"732","Batch_008","27985417.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\27985417.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_008\0732_27985417.wav","3929961970","308025054","213205006","27985417","1","3,966","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
