"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"1818","CAkSound","","820152014","820152014","109","HircChunk","True","820152014.wem","44258"
"1819","SoundInitialValues","","820152014","820152014","1818","CAkSound","True","820152014.wem","44258"
"1820","AkBankSourceData","","820152014","820152014","1819","SoundInitialValues","True","820152014.wem","44258"
"1821","AkMediaInformation","","820152014","820152014","1820","AkBankSourceData","True","820152014.wem","44258"
"1833","CAkSound","","639975831","639975831","109","HircChunk","True","639975831.wem","7648"
"1834","SoundInitialValues","","639975831","639975831","1833","CAkSound","True","639975831.wem","7648"
"1835","AkBankSourceData","","639975831","639975831","1834","SoundInitialValues","True","639975831.wem","7648"
"1836","AkMediaInformation","","639975831","639975831","1835","AkBankSourceData","True","639975831.wem","7648"
"1848","CAkSound","","187117794","187117794","109","HircChunk","True","187117794.wem","51982"
"1849","SoundInitialValues","","187117794","187117794","1848","CAkSound","True","187117794.wem","51982"
"1850","AkBankSourceData","","187117794","187117794","1849","SoundInitialValues","True","187117794.wem","51982"
"1851","AkMediaInformation","","187117794","187117794","1850","AkBankSourceData","True","187117794.wem","51982"
"1863","CAkSound","","843034458","843034458","109","HircChunk","True","843034458.wem","28239"
"1864","SoundInitialValues","","843034458","843034458","1863","CAkSound","True","843034458.wem","28239"
"1865","AkBankSourceData","","843034458","843034458","1864","SoundInitialValues","True","843034458.wem","28239"
"1866","AkMediaInformation","","843034458","843034458","1865","AkBankSourceData","True","843034458.wem","28239"
"1878","CAkSound","","175393690","175393690","109","HircChunk","True","175393690.wem","29796"
"1879","SoundInitialValues","","175393690","175393690","1878","CAkSound","True","175393690.wem","29796"
"1880","AkBankSourceData","","175393690","175393690","1879","SoundInitialValues","True","175393690.wem","29796"
"1881","AkMediaInformation","","175393690","175393690","1880","AkBankSourceData","True","175393690.wem","29796"
"1893","CAkSound","","214125137","214125137","109","HircChunk","True","214125137.wem","66390"
"1894","SoundInitialValues","","214125137","214125137","1893","CAkSound","True","214125137.wem","66390"
"1895","AkBankSourceData","","214125137","214125137","1894","SoundInitialValues","True","214125137.wem","66390"
"1896","AkMediaInformation","","214125137","214125137","1895","AkBankSourceData","True","214125137.wem","66390"
"1908","CAkSound","","567927241","567927241","109","HircChunk","True","567927241.wem","47143"
"1909","SoundInitialValues","","567927241","567927241","1908","CAkSound","True","567927241.wem","47143"
"1910","AkBankSourceData","","567927241","567927241","1909","SoundInitialValues","True","567927241.wem","47143"
"1911","AkMediaInformation","","567927241","567927241","1910","AkBankSourceData","True","567927241.wem","47143"
"1923","CAkSound","","581710097","581710097","109","HircChunk","True","581710097.wem","10327"
"1924","SoundInitialValues","","581710097","581710097","1923","CAkSound","True","581710097.wem","10327"
"1925","AkBankSourceData","","581710097","581710097","1924","SoundInitialValues","True","581710097.wem","10327"
"1926","AkMediaInformation","","581710097","581710097","1925","AkBankSourceData","True","581710097.wem","10327"
"1938","CAkSound","","1059961648","1059961648","109","HircChunk","True","1059961648.wem","28459"
"1939","SoundInitialValues","","1059961648","1059961648","1938","CAkSound","True","1059961648.wem","28459"
"1940","AkBankSourceData","","1059961648","1059961648","1939","SoundInitialValues","True","1059961648.wem","28459"
"1941","AkMediaInformation","","1059961648","1059961648","1940","AkBankSourceData","True","1059961648.wem","28459"
"1953","CAkSound","","984367350","984367350","109","HircChunk","True","984367350.wem","40495"
"1954","SoundInitialValues","","984367350","984367350","1953","CAkSound","True","984367350.wem","40495"
"1955","AkBankSourceData","","984367350","984367350","1954","SoundInitialValues","True","984367350.wem","40495"
"1956","AkMediaInformation","","984367350","984367350","1955","AkBankSourceData","True","984367350.wem","40495"
"1968","CAkSound","","335569914","335569914","109","HircChunk","True","335569914.wem","35549"
"1969","SoundInitialValues","","335569914","335569914","1968","CAkSound","True","335569914.wem","35549"
"1970","AkBankSourceData","","335569914","335569914","1969","SoundInitialValues","True","335569914.wem","35549"
"1971","AkMediaInformation","","335569914","335569914","1970","AkBankSourceData","True","335569914.wem","35549"
"1983","CAkSound","","400137489","400137489","109","HircChunk","True","400137489.wem","7057"
"1984","SoundInitialValues","","400137489","400137489","1983","CAkSound","True","400137489.wem","7057"
"1985","AkBankSourceData","","400137489","400137489","1984","SoundInitialValues","True","400137489.wem","7057"
"1986","AkMediaInformation","","400137489","400137489","1985","AkBankSourceData","True","400137489.wem","7057"
"1998","CAkSound","","226617786","226617786","109","HircChunk","True","226617786.wem","59286"
"1999","SoundInitialValues","","226617786","226617786","1998","CAkSound","True","226617786.wem","59286"
"2000","AkBankSourceData","","226617786","226617786","1999","SoundInitialValues","True","226617786.wem","59286"
"2001","AkMediaInformation","","226617786","226617786","2000","AkBankSourceData","True","226617786.wem","59286"
"2013","CAkSound","","54151231","54151231","109","HircChunk","True","54151231.wem","36008"
"2014","SoundInitialValues","","54151231","54151231","2013","CAkSound","True","54151231.wem","36008"
"2015","AkBankSourceData","","54151231","54151231","2014","SoundInitialValues","True","54151231.wem","36008"
"2016","AkMediaInformation","","54151231","54151231","2015","AkBankSourceData","True","54151231.wem","36008"
"2028","CAkSound","","677559673","677559673","109","HircChunk","True","677559673.wem","38454"
"2029","SoundInitialValues","","677559673","677559673","2028","CAkSound","True","677559673.wem","38454"
"2030","AkBankSourceData","","677559673","677559673","2029","SoundInitialValues","True","677559673.wem","38454"
"2031","AkMediaInformation","","677559673","677559673","2030","AkBankSourceData","True","677559673.wem","38454"
"2043","CAkSound","","307942064","307942064","109","HircChunk","True","307942064.wem","39058"
"2044","SoundInitialValues","","307942064","307942064","2043","CAkSound","True","307942064.wem","39058"
"2045","AkBankSourceData","","307942064","307942064","2044","SoundInitialValues","True","307942064.wem","39058"
"2046","AkMediaInformation","","307942064","307942064","2045","AkBankSourceData","True","307942064.wem","39058"
"2058","CAkSound","","372538656","372538656","109","HircChunk","True","372538656.wem","33903"
"2059","SoundInitialValues","","372538656","372538656","2058","CAkSound","True","372538656.wem","33903"
"2060","AkBankSourceData","","372538656","372538656","2059","SoundInitialValues","True","372538656.wem","33903"
"2061","AkMediaInformation","","372538656","372538656","2060","AkBankSourceData","True","372538656.wem","33903"
"2073","CAkSound","","784706505","784706505","109","HircChunk","True","784706505.wem","35796"
"2074","SoundInitialValues","","784706505","784706505","2073","CAkSound","True","784706505.wem","35796"
"2075","AkBankSourceData","","784706505","784706505","2074","SoundInitialValues","True","784706505.wem","35796"
"2076","AkMediaInformation","","784706505","784706505","2075","AkBankSourceData","True","784706505.wem","35796"
