"SourceID","UFileID","WEMFound","WEMFile","RelativePath","SizeBytes","StreamType","IsLanguageSpecific","HasSource","ExternallySupplied","ParentObject"
"439504169","439504169","True","439504169.wem","th4_000_common_vo\english(us)\439504169.wem","41613","1","","","","AkBankSourceData"
"439812956","439812956","True","439812956.wem","th4_000_common_vo\english(us)\439812956.wem","7060","1","","","","AkBankSourceData"
"439818420","439818420","True","439818420.wem","th4_000_common_vo\english(us)\439818420.wem","28388","1","","","","AkBankSourceData"
"439964722","439964722","True","439964722.wem","th4_000_common_vo\english(us)\439964722.wem","7857","1","","","","AkBankSourceData"
"441080534","441080534","True","441080534.wem","th4_000_common_vo\english(us)\441080534.wem","53213","2","","","","AkBankSourceData"
"441093314","441093314","True","441093314.wem","th4_000_common_vo\english(us)\441093314.wem","8957","1","","","","AkBankSourceData"
"441636163","441636163","True","441636163.wem","th4_000_common_vo\english(us)\441636163.wem","11305","1","","","","AkBankSourceData"
"441969863","441969863","True","441969863.wem","th4_000_common_vo\english(us)\441969863.wem","41739","1","","","","AkBankSourceData"
"442044236","442044236","True","442044236.wem","th4_000_common_vo\english(us)\442044236.wem","8274","1","","","","AkBankSourceData"
"443826166","443826166","True","443826166.wem","th4_000_common_vo\english(us)\443826166.wem","21627","1","","","","AkBankSourceData"
"444357559","444357559","True","444357559.wem","th4_000_common_vo\english(us)\444357559.wem","20203","1","","","","AkBankSourceData"
"446263000","446263000","True","446263000.wem","th4_000_common_vo\english(us)\446263000.wem","34873","1","","","","AkBankSourceData"
"448827065","448827065","True","448827065.wem","th4_000_common_vo\english(us)\448827065.wem","24411","2","","","","AkBankSourceData"
"449583122","449583122","True","449583122.wem","th4_000_common_vo\english(us)\449583122.wem","46351","1","","","","AkBankSourceData"
"449603267","449603267","True","449603267.wem","th4_000_common_vo\english(us)\449603267.wem","98189","2","","","","AkBankSourceData"
"450167022","450167022","True","450167022.wem","th4_000_common_vo\english(us)\450167022.wem","13273","1","","","","AkBankSourceData"
"451636995","451636995","True","451636995.wem","th4_000_common_vo\english(us)\451636995.wem","35710","1","","","","AkBankSourceData"
"451974591","451974591","True","451974591.wem","th4_000_common_vo\english(us)\451974591.wem","78745","1","","","","AkBankSourceData"
"452233968","452233968","True","452233968.wem","th4_000_common_vo\english(us)\452233968.wem","31588","1","","","","AkBankSourceData"
"452594030","452594030","True","452594030.wem","th4_000_common_vo\english(us)\452594030.wem","50327","1","","","","AkBankSourceData"
"452907922","452907922","True","452907922.wem","th4_000_common_vo\english(us)\452907922.wem","22722","1","","","","AkBankSourceData"
"453883104","453883104","True","453883104.wem","th4_000_common_vo\english(us)\453883104.wem","22619","1","","","","AkBankSourceData"
"458898376","458898376","True","458898376.wem","th4_000_common_vo\english(us)\458898376.wem","19938","1","","","","AkBankSourceData"
"458958901","458958901","True","458958901.wem","th4_000_common_vo\english(us)\458958901.wem","61395","2","","","","AkBankSourceData"
"460416727","460416727","True","460416727.wem","th4_000_common_vo\english(us)\460416727.wem","42079","1","","","","AkBankSourceData"
"461263734","461263734","True","461263734.wem","th4_000_common_vo\english(us)\461263734.wem","32426","1","","","","AkBankSourceData"
"461795631","461795631","True","461795631.wem","th4_000_common_vo\english(us)\461795631.wem","74296","2","","","","AkBankSourceData"
"462415706","462415706","True","462415706.wem","th4_000_common_vo\english(us)\462415706.wem","96114","1","","","","AkBankSourceData"
"463698316","463698316","True","463698316.wem","th4_000_common_vo\english(us)\463698316.wem","36125","1","","","","AkBankSourceData"
"465528367","465528367","True","465528367.wem","th4_000_common_vo\english(us)\465528367.wem","51835","1","","","","AkBankSourceData"
"465789938","465789938","True","465789938.wem","th4_000_common_vo\english(us)\465789938.wem","32468","1","","","","AkBankSourceData"
"465962432","465962432","True","465962432.wem","th4_000_common_vo\english(us)\465962432.wem","11928","1","","","","AkBankSourceData"
"466008262","466008262","True","466008262.wem","th4_000_common_vo\english(us)\466008262.wem","22673","1","","","","AkBankSourceData"
"467069342","467069342","True","467069342.wem","th4_000_common_vo\english(us)\467069342.wem","19971","1","","","","AkBankSourceData"
"468166270","468166270","True","468166270.wem","th4_000_common_vo\english(us)\468166270.wem","241041","1","","","","AkBankSourceData"
"470175939","470175939","True","470175939.wem","th4_000_common_vo\english(us)\470175939.wem","22719","1","","","","AkBankSourceData"
"470716356","470716356","True","470716356.wem","th4_000_common_vo\english(us)\470716356.wem","25237","1","","","","AkBankSourceData"
"471584944","471584944","True","471584944.wem","th4_000_common_vo\english(us)\471584944.wem","55561","1","","","","AkBankSourceData"
"471755574","471755574","True","471755574.wem","th4_000_common_vo\english(us)\471755574.wem","62948","1","","","","AkBankSourceData"
"471866784","471866784","True","471866784.wem","th4_000_common_vo\english(us)\471866784.wem","8143","1","","","","AkBankSourceData"
"472341349","472341349","True","472341349.wem","th4_000_common_vo\english(us)\472341349.wem","84461","1","","","","AkBankSourceData"
"473254968","473254968","True","473254968.wem","th4_000_common_vo\english(us)\473254968.wem","47359","1","","","","AkBankSourceData"
"474078733","474078733","True","474078733.wem","th4_000_common_vo\english(us)\474078733.wem","27713","1","","","","AkBankSourceData"
"474328726","474328726","True","474328726.wem","th4_000_common_vo\english(us)\474328726.wem","34924","1","","","","AkBankSourceData"
"474969243","474969243","True","474969243.wem","th4_000_common_vo\english(us)\474969243.wem","37946","1","","","","AkBankSourceData"
"475146708","475146708","True","475146708.wem","th4_000_common_vo\english(us)\475146708.wem","31730","1","","","","AkBankSourceData"
"475355609","475355609","True","475355609.wem","th4_000_common_vo\english(us)\475355609.wem","42751","1","","","","AkBankSourceData"
"478782204","478782204","True","478782204.wem","th4_000_common_vo\english(us)\478782204.wem","46540","1","","","","AkBankSourceData"
"481015795","481015795","True","481015795.wem","th4_000_common_vo\english(us)\481015795.wem","26877","1","","","","AkBankSourceData"
"481209477","481209477","True","481209477.wem","th4_000_common_vo\english(us)\481209477.wem","34105","1","","","","AkBankSourceData"
"481223653","481223653","True","481223653.wem","th4_000_common_vo\english(us)\481223653.wem","29032","1","","","","AkBankSourceData"
"482232445","482232445","True","482232445.wem","th4_000_common_vo\english(us)\482232445.wem","113230","1","","","","AkBankSourceData"
"483044510","483044510","True","483044510.wem","th4_000_common_vo\english(us)\483044510.wem","30790","1","","","","AkBankSourceData"
"483424404","483424404","True","483424404.wem","th4_000_common_vo\english(us)\483424404.wem","12914","1","","","","AkBankSourceData"
"485350741","485350741","True","485350741.wem","th4_000_common_vo\english(us)\485350741.wem","40228","1","","","","AkBankSourceData"
"486401047","486401047","True","486401047.wem","th4_000_common_vo\english(us)\486401047.wem","45549","1","","","","AkBankSourceData"
"486413675","486413675","True","486413675.wem","th4_000_common_vo\english(us)\486413675.wem","19480","1","","","","AkBankSourceData"
"486742604","486742604","True","486742604.wem","th4_000_common_vo\english(us)\486742604.wem","67625","1","","","","AkBankSourceData"
"488360730","488360730","True","488360730.wem","th4_000_common_vo\english(us)\488360730.wem","24327","1","","","","AkBankSourceData"
"490282974","490282974","True","490282974.wem","th4_000_common_vo\english(us)\490282974.wem","41488","1","","","","AkBankSourceData"
"491564024","491564024","True","491564024.wem","th4_000_common_vo\english(us)\491564024.wem","53013","1","","","","AkBankSourceData"
"492451819","492451819","True","492451819.wem","th4_000_common_vo\english(us)\492451819.wem","28375","1","","","","AkBankSourceData"
"493162889","493162889","True","493162889.wem","th4_000_common_vo\english(us)\493162889.wem","16099","1","","","","AkBankSourceData"
"493670512","493670512","True","493670512.wem","th4_000_common_vo\english(us)\493670512.wem","82540","1","","","","AkBankSourceData"
"493722911","493722911","True","493722911.wem","th4_000_common_vo\english(us)\493722911.wem","44282","1","","","","AkBankSourceData"
"494989785","494989785","True","494989785.wem","th4_000_common_vo\english(us)\494989785.wem","23559","1","","","","AkBankSourceData"
"495764015","495764015","True","495764015.wem","th4_000_common_vo\english(us)\495764015.wem","20535","1","","","","AkBankSourceData"
"495882292","495882292","True","495882292.wem","th4_000_common_vo\english(us)\495882292.wem","14659","1","","","","AkBankSourceData"
"496330691","496330691","True","496330691.wem","th4_000_common_vo\english(us)\496330691.wem","26415","1","","","","AkBankSourceData"
"496373118","496373118","True","496373118.wem","th4_000_common_vo\english(us)\496373118.wem","16313","1","","","","AkBankSourceData"
"499650297","499650297","True","499650297.wem","th4_000_common_vo\english(us)\499650297.wem","26805","1","","","","AkBankSourceData"
"500049807","500049807","True","500049807.wem","th4_000_common_vo\english(us)\500049807.wem","145339","1","","","","AkBankSourceData"
"503314529","503314529","True","503314529.wem","th4_000_common_vo\english(us)\503314529.wem","47251","1","","","","AkBankSourceData"
"503484683","503484683","True","503484683.wem","th4_000_common_vo\english(us)\503484683.wem","41852","1","","","","AkBankSourceData"
"503584387","503584387","True","503584387.wem","th4_000_common_vo\english(us)\503584387.wem","9329","1","","","","AkBankSourceData"
"504253636","504253636","True","504253636.wem","th4_000_common_vo\english(us)\504253636.wem","9034","1","","","","AkBankSourceData"
"505575962","505575962","True","505575962.wem","th4_000_common_vo\english(us)\505575962.wem","36612","1","","","","AkBankSourceData"
"505642874","505642874","True","505642874.wem","th4_000_common_vo\english(us)\505642874.wem","47557","1","","","","AkBankSourceData"
"506104412","506104412","True","506104412.wem","th4_000_common_vo\english(us)\506104412.wem","62981","1","","","","AkBankSourceData"
"506775474","506775474","True","506775474.wem","th4_000_common_vo\english(us)\506775474.wem","33861","1","","","","AkBankSourceData"
"507868355","507868355","True","507868355.wem","th4_000_common_vo\english(us)\507868355.wem","38516","1","","","","AkBankSourceData"
"508042368","508042368","True","508042368.wem","th4_000_common_vo\english(us)\508042368.wem","25580","1","","","","AkBankSourceData"
"508384238","508384238","True","508384238.wem","th4_000_common_vo\english(us)\508384238.wem","23841","2","","","","AkBankSourceData"
"508418172","508418172","True","508418172.wem","th4_000_common_vo\english(us)\508418172.wem","20324","1","","","","AkBankSourceData"
"509150225","509150225","True","509150225.wem","th4_000_common_vo\english(us)\509150225.wem","21138","1","","","","AkBankSourceData"
"511031568","511031568","True","511031568.wem","th4_000_common_vo\english(us)\511031568.wem","19242","1","","","","AkBankSourceData"
"511045932","511045932","True","511045932.wem","th4_000_common_vo\english(us)\511045932.wem","44433","1","","","","AkBankSourceData"
"512180737","512180737","True","512180737.wem","th4_000_common_vo\english(us)\512180737.wem","33781","1","","","","AkBankSourceData"
"513712278","513712278","True","513712278.wem","th4_000_common_vo\english(us)\513712278.wem","32419","1","","","","AkBankSourceData"
"514246346","514246346","True","514246346.wem","th4_000_common_vo\english(us)\514246346.wem","17009","2","","","","AkBankSourceData"
"516151388","516151388","True","516151388.wem","th4_000_common_vo\english(us)\516151388.wem","22157","1","","","","AkBankSourceData"
"518039797","518039797","True","518039797.wem","th4_000_common_vo\english(us)\518039797.wem","13289","1","","","","AkBankSourceData"
"520292044","520292044","True","520292044.wem","th4_000_common_vo\english(us)\520292044.wem","29683","1","","","","AkBankSourceData"
"522342351","522342351","True","522342351.wem","th4_000_common_vo\english(us)\522342351.wem","29287","1","","","","AkBankSourceData"
"525609901","525609901","True","525609901.wem","th4_000_common_vo\english(us)\525609901.wem","66688","1","","","","AkBankSourceData"
"526885551","526885551","True","526885551.wem","th4_000_common_vo\english(us)\526885551.wem","10178","1","","","","AkBankSourceData"
"528120439","528120439","True","528120439.wem","th4_000_common_vo\english(us)\528120439.wem","21858","1","","","","AkBankSourceData"
"528151165","528151165","True","528151165.wem","th4_000_common_vo\english(us)\528151165.wem","9576","1","","","","AkBankSourceData"
"529048438","529048438","True","529048438.wem","th4_000_common_vo\english(us)\529048438.wem","13824","1","","","","AkBankSourceData"
"529146015","529146015","True","529146015.wem","th4_000_common_vo\english(us)\529146015.wem","23991","1","","","","AkBankSourceData"
"529421949","529421949","True","529421949.wem","th4_000_common_vo\english(us)\529421949.wem","18945","1","","","","AkBankSourceData"
"529627824","529627824","True","529627824.wem","th4_000_common_vo\english(us)\529627824.wem","44500","1","","","","AkBankSourceData"
"530181021","530181021","True","530181021.wem","th4_000_common_vo\english(us)\530181021.wem","26059","1","","","","AkBankSourceData"
"530397980","530397980","True","530397980.wem","th4_000_common_vo\english(us)\530397980.wem","32426","1","","","","AkBankSourceData"
"530692136","530692136","True","530692136.wem","th4_000_common_vo\english(us)\530692136.wem","56525","1","","","","AkBankSourceData"
"530969235","530969235","True","530969235.wem","th4_000_common_vo\english(us)\530969235.wem","10979","1","","","","AkBankSourceData"
"531151495","531151495","True","531151495.wem","th4_000_common_vo\english(us)\531151495.wem","18945","1","","","","AkBankSourceData"
"531535501","531535501","True","531535501.wem","th4_000_common_vo\english(us)\531535501.wem","18043","1","","","","AkBankSourceData"
"534780668","534780668","True","534780668.wem","th4_000_common_vo\english(us)\534780668.wem","11996","1","","","","AkBankSourceData"
"536079640","536079640","True","536079640.wem","th4_000_common_vo\english(us)\536079640.wem","13197","1","","","","AkBankSourceData"
"536154943","536154943","True","536154943.wem","th4_000_common_vo\english(us)\536154943.wem","137969","2","","","","AkBankSourceData"
"536489072","536489072","True","536489072.wem","th4_000_common_vo\english(us)\536489072.wem","19969","1","","","","AkBankSourceData"
"537768246","537768246","True","537768246.wem","th4_000_common_vo\english(us)\537768246.wem","12967","1","","","","AkBankSourceData"
"538302831","538302831","True","538302831.wem","th4_000_common_vo\english(us)\538302831.wem","34744","1","","","","AkBankSourceData"
"540348542","540348542","True","540348542.wem","th4_000_common_vo\english(us)\540348542.wem","27328","1","","","","AkBankSourceData"
"541461070","541461070","True","541461070.wem","th4_000_common_vo\english(us)\541461070.wem","8354","1","","","","AkBankSourceData"
"545435231","545435231","True","545435231.wem","th4_000_common_vo\english(us)\545435231.wem","33967","1","","","","AkBankSourceData"
"545688649","545688649","True","545688649.wem","th4_000_common_vo\english(us)\545688649.wem","31338","1","","","","AkBankSourceData"
"546071994","546071994","True","546071994.wem","th4_000_common_vo\english(us)\546071994.wem","33921","1","","","","AkBankSourceData"
"546302932","546302932","True","546302932.wem","th4_000_common_vo\english(us)\546302932.wem","33005","1","","","","AkBankSourceData"
"547039271","547039271","True","547039271.wem","th4_000_common_vo\english(us)\547039271.wem","12650","2","","","","AkBankSourceData"
"548195936","548195936","True","548195936.wem","th4_000_common_vo\english(us)\548195936.wem","32700","1","","","","AkBankSourceData"
"548631672","548631672","True","548631672.wem","th4_000_common_vo\english(us)\548631672.wem","36508","1","","","","AkBankSourceData"
"549141893","549141893","True","549141893.wem","th4_000_common_vo\english(us)\549141893.wem","34141","1","","","","AkBankSourceData"
"551136483","551136483","True","551136483.wem","th4_000_common_vo\english(us)\551136483.wem","42429","1","","","","AkBankSourceData"
"553050431","553050431","True","553050431.wem","th4_000_common_vo\english(us)\553050431.wem","57066","1","","","","AkBankSourceData"
"556011718","556011718","True","556011718.wem","th4_000_common_vo\english(us)\556011718.wem","39908","1","","","","AkBankSourceData"
"556780192","556780192","True","556780192.wem","th4_000_common_vo\english(us)\556780192.wem","17357","1","","","","AkBankSourceData"
"557983551","557983551","True","557983551.wem","th4_000_common_vo\english(us)\557983551.wem","27681","1","","","","AkBankSourceData"
"558462656","558462656","True","558462656.wem","th4_000_common_vo\english(us)\558462656.wem","17385","2","","","","AkBankSourceData"
"560660796","560660796","True","560660796.wem","th4_000_common_vo\english(us)\560660796.wem","15168","1","","","","AkBankSourceData"
"560912128","560912128","True","560912128.wem","th4_000_common_vo\english(us)\560912128.wem","8314","1","","","","AkBankSourceData"
"561015116","561015116","True","561015116.wem","th4_000_common_vo\english(us)\561015116.wem","13253","1","","","","AkBankSourceData"
"561127797","561127797","True","561127797.wem","th4_000_common_vo\english(us)\561127797.wem","32059","1","","","","AkBankSourceData"
"561179109","561179109","True","561179109.wem","th4_000_common_vo\english(us)\561179109.wem","48493","1","","","","AkBankSourceData"
"561621684","561621684","True","561621684.wem","th4_000_common_vo\english(us)\561621684.wem","91343","1","","","","AkBankSourceData"
"564389244","564389244","True","564389244.wem","th4_000_common_vo\english(us)\564389244.wem","42507","1","","","","AkBankSourceData"
"564398809","564398809","True","564398809.wem","th4_000_common_vo\english(us)\564398809.wem","33926","1","","","","AkBankSourceData"
"564551233","564551233","True","564551233.wem","th4_000_common_vo\english(us)\564551233.wem","8292","1","","","","AkBankSourceData"
"565565952","565565952","True","565565952.wem","th4_000_common_vo\english(us)\565565952.wem","25606","1","","","","AkBankSourceData"
"566090492","566090492","True","566090492.wem","th4_000_common_vo\english(us)\566090492.wem","12966","1","","","","AkBankSourceData"
"566110703","566110703","True","566110703.wem","th4_000_common_vo\english(us)\566110703.wem","13353","1","","","","AkBankSourceData"
"567927241","567927241","True","567927241.wem","th4_000_common_vo\english(us)\567927241.wem","47143","1","","","","AkBankSourceData"
"568173431","568173431","True","568173431.wem","th4_000_common_vo\english(us)\568173431.wem","11449","1","","","","AkBankSourceData"
"572354245","572354245","True","572354245.wem","th4_000_common_vo\english(us)\572354245.wem","22381","1","","","","AkBankSourceData"
"575396518","575396518","True","575396518.wem","th4_000_common_vo\english(us)\575396518.wem","14813","2","","","","AkBankSourceData"
"577440984","577440984","True","577440984.wem","th4_000_common_vo\english(us)\577440984.wem","17738","1","","","","AkBankSourceData"
"578006395","578006395","True","578006395.wem","th4_000_common_vo\english(us)\578006395.wem","14982","1","","","","AkBankSourceData"
"578164637","578164637","True","578164637.wem","th4_000_common_vo\english(us)\578164637.wem","29512","1","","","","AkBankSourceData"
"578507687","578507687","True","578507687.wem","th4_000_common_vo\english(us)\578507687.wem","61480","1","","","","AkBankSourceData"
"578909285","578909285","True","578909285.wem","th4_000_common_vo\english(us)\578909285.wem","22562","1","","","","AkBankSourceData"
"579137320","579137320","True","579137320.wem","th4_000_common_vo\english(us)\579137320.wem","23256","1","","","","AkBankSourceData"
"579883385","579883385","True","579883385.wem","th4_000_common_vo\english(us)\579883385.wem","20067","1","","","","AkBankSourceData"
"580642956","580642956","True","580642956.wem","th4_000_common_vo\english(us)\580642956.wem","26073","1","","","","AkBankSourceData"
"581175625","581175625","True","581175625.wem","th4_000_common_vo\english(us)\581175625.wem","23488","1","","","","AkBankSourceData"
"581710097","581710097","True","581710097.wem","th4_000_common_vo\english(us)\581710097.wem","10327","1","","","","AkBankSourceData"
"582033018","582033018","True","582033018.wem","th4_000_common_vo\english(us)\582033018.wem","70632","1","","","","AkBankSourceData"
"583111496","583111496","True","583111496.wem","th4_000_common_vo\english(us)\583111496.wem","12112","1","","","","AkBankSourceData"
"583113460","583113460","True","583113460.wem","th4_000_common_vo\english(us)\583113460.wem","19196","1","","","","AkBankSourceData"
"583398930","583398930","True","583398930.wem","th4_000_common_vo\english(us)\583398930.wem","49137","1","","","","AkBankSourceData"
"583620332","583620332","True","583620332.wem","th4_000_common_vo\english(us)\583620332.wem","52201","1","","","","AkBankSourceData"
"585322642","585322642","True","585322642.wem","th4_000_common_vo\english(us)\585322642.wem","5626","2","","","","AkBankSourceData"
"585691051","585691051","True","585691051.wem","th4_000_common_vo\english(us)\585691051.wem","38882","1","","","","AkBankSourceData"
"586977885","586977885","True","586977885.wem","th4_000_common_vo\english(us)\586977885.wem","37042","1","","","","AkBankSourceData"
"588927754","588927754","True","588927754.wem","th4_000_common_vo\english(us)\588927754.wem","17891","1","","","","AkBankSourceData"
"589104479","589104479","True","589104479.wem","th4_000_common_vo\english(us)\589104479.wem","102829","1","","","","AkBankSourceData"
"589192513","589192513","True","589192513.wem","th4_000_common_vo\english(us)\589192513.wem","31778","1","","","","AkBankSourceData"
"589745889","589745889","True","589745889.wem","th4_000_common_vo\english(us)\589745889.wem","18830","1","","","","AkBankSourceData"
"590295318","590295318","True","590295318.wem","th4_000_common_vo\english(us)\590295318.wem","73666","1","","","","AkBankSourceData"
"591196620","591196620","True","591196620.wem","th4_000_common_vo\english(us)\591196620.wem","143326","2","","","","AkBankSourceData"
"596333364","596333364","True","596333364.wem","th4_000_common_vo\english(us)\596333364.wem","7830","1","","","","AkBankSourceData"
"596342624","596342624","True","596342624.wem","th4_000_common_vo\english(us)\596342624.wem","11304","1","","","","AkBankSourceData"
"596877562","596877562","True","596877562.wem","th4_000_common_vo\english(us)\596877562.wem","14702","1","","","","AkBankSourceData"
"597854950","597854950","True","597854950.wem","th4_000_common_vo\english(us)\597854950.wem","9054","1","","","","AkBankSourceData"
"597905619","597905619","True","597905619.wem","th4_000_common_vo\english(us)\597905619.wem","17006","1","","","","AkBankSourceData"
"598109044","598109044","True","598109044.wem","th4_000_common_vo\english(us)\598109044.wem","25849","1","","","","AkBankSourceData"
"605166869","605166869","True","605166869.wem","th4_000_common_vo\english(us)\605166869.wem","89057","1","","","","AkBankSourceData"
"606607172","606607172","True","606607172.wem","th4_000_common_vo\english(us)\606607172.wem","19482","1","","","","AkBankSourceData"
"606911486","606911486","True","606911486.wem","th4_000_common_vo\english(us)\606911486.wem","37432","1","","","","AkBankSourceData"
"607237120","607237120","True","607237120.wem","th4_000_common_vo\english(us)\607237120.wem","46088","1","","","","AkBankSourceData"
"607257319","607257319","True","607257319.wem","th4_000_common_vo\english(us)\607257319.wem","44209","1","","","","AkBankSourceData"
"608002897","608002897","True","608002897.wem","th4_000_common_vo\english(us)\608002897.wem","42395","1","","","","AkBankSourceData"
"608686206","608686206","True","608686206.wem","th4_000_common_vo\english(us)\608686206.wem","5998","1","","","","AkBankSourceData"
"609279557","609279557","True","609279557.wem","th4_000_common_vo\english(us)\609279557.wem","54324","1","","","","AkBankSourceData"
"609442118","609442118","True","609442118.wem","th4_000_common_vo\english(us)\609442118.wem","28349","1","","","","AkBankSourceData"
"609473232","609473232","True","609473232.wem","th4_000_common_vo\english(us)\609473232.wem","16643","1","","","","AkBankSourceData"
"610558789","610558789","True","610558789.wem","th4_000_common_vo\english(us)\610558789.wem","10744","1","","","","AkBankSourceData"
"613385637","613385637","True","613385637.wem","th4_000_common_vo\english(us)\613385637.wem","32984","1","","","","AkBankSourceData"
"616565789","616565789","True","616565789.wem","th4_000_common_vo\english(us)\616565789.wem","8111","2","","","","AkBankSourceData"
"618025199","618025199","True","618025199.wem","th4_000_common_vo\english(us)\618025199.wem","32978","1","","","","AkBankSourceData"
"618494245","618494245","True","618494245.wem","th4_000_common_vo\english(us)\618494245.wem","18984","1","","","","AkBankSourceData"
"619268756","619268756","True","619268756.wem","th4_000_common_vo\english(us)\619268756.wem","19245","1","","","","AkBankSourceData"
"619319587","619319587","True","619319587.wem","th4_000_common_vo\english(us)\619319587.wem","39433","1","","","","AkBankSourceData"
"619345926","619345926","True","619345926.wem","th4_000_common_vo\english(us)\619345926.wem","27284","1","","","","AkBankSourceData"
"620304233","620304233","True","620304233.wem","th4_000_common_vo\english(us)\620304233.wem","46184","1","","","","AkBankSourceData"
"620639237","620639237","True","620639237.wem","th4_000_common_vo\english(us)\620639237.wem","40198","1","","","","AkBankSourceData"
"621923253","621923253","True","621923253.wem","th4_000_common_vo\english(us)\621923253.wem","25062","1","","","","AkBankSourceData"
"622342419","622342419","True","622342419.wem","th4_000_common_vo\english(us)\622342419.wem","26362","1","","","","AkBankSourceData"
"622869614","622869614","True","622869614.wem","th4_000_common_vo\english(us)\622869614.wem","61345","1","","","","AkBankSourceData"
"623153603","623153603","True","623153603.wem","th4_000_common_vo\english(us)\623153603.wem","17128","2","","","","AkBankSourceData"
"623217668","623217668","True","623217668.wem","th4_000_common_vo\english(us)\623217668.wem","13753","1","","","","AkBankSourceData"
"623442379","623442379","True","623442379.wem","th4_000_common_vo\english(us)\623442379.wem","56017","1","","","","AkBankSourceData"
"624055360","624055360","True","624055360.wem","th4_000_common_vo\english(us)\624055360.wem","42938","1","","","","AkBankSourceData"
"625985248","625985248","True","625985248.wem","th4_000_common_vo\english(us)\625985248.wem","25813","1","","","","AkBankSourceData"
"626322069","626322069","True","626322069.wem","th4_000_common_vo\english(us)\626322069.wem","115138","2","","","","AkBankSourceData"
"627610828","627610828","True","627610828.wem","th4_000_common_vo\english(us)\627610828.wem","8647","1","","","","AkBankSourceData"
"627935293","627935293","True","627935293.wem","th4_000_common_vo\english(us)\627935293.wem","9944","1","","","","AkBankSourceData"
"629168157","629168157","True","629168157.wem","th4_000_common_vo\english(us)\629168157.wem","50326","1","","","","AkBankSourceData"
"630526577","630526577","True","630526577.wem","th4_000_common_vo\english(us)\630526577.wem","19551","1","","","","AkBankSourceData"
"630611290","630611290","True","630611290.wem","th4_000_common_vo\english(us)\630611290.wem","41288","1","","","","AkBankSourceData"
"631317220","631317220","True","631317220.wem","th4_000_common_vo\english(us)\631317220.wem","44171","1","","","","AkBankSourceData"
"631551399","631551399","True","631551399.wem","th4_000_common_vo\english(us)\631551399.wem","63685","1","","","","AkBankSourceData"
"632520951","632520951","True","632520951.wem","th4_000_common_vo\english(us)\632520951.wem","14702","2","","","","AkBankSourceData"
"633207798","633207798","True","633207798.wem","th4_000_common_vo\english(us)\633207798.wem","19211","1","","","","AkBankSourceData"
"634150988","634150988","True","634150988.wem","th4_000_common_vo\english(us)\634150988.wem","38452","1","","","","AkBankSourceData"
"635449659","635449659","True","635449659.wem","th4_000_common_vo\english(us)\635449659.wem","12610","1","","","","AkBankSourceData"
"635651413","635651413","True","635651413.wem","th4_000_common_vo\english(us)\635651413.wem","51467","1","","","","AkBankSourceData"
"636894117","636894117","True","636894117.wem","th4_000_common_vo\english(us)\636894117.wem","3210","1","","","","AkBankSourceData"
"637882652","637882652","True","637882652.wem","th4_000_common_vo\english(us)\637882652.wem","31146","1","","","","AkBankSourceData"
"637936669","637936669","True","637936669.wem","th4_000_common_vo\english(us)\637936669.wem","36694","1","","","","AkBankSourceData"
"638460096","638460096","True","638460096.wem","th4_000_common_vo\english(us)\638460096.wem","22801","1","","","","AkBankSourceData"
"639975831","639975831","True","639975831.wem","th4_000_common_vo\english(us)\639975831.wem","7648","1","","","","AkBankSourceData"
"640524664","640524664","True","640524664.wem","th4_000_common_vo\english(us)\640524664.wem","61512","1","","","","AkBankSourceData"
"640595667","640595667","True","640595667.wem","th4_000_common_vo\english(us)\640595667.wem","25340","1","","","","AkBankSourceData"
"643050642","643050642","True","643050642.wem","th4_000_common_vo\english(us)\643050642.wem","59715","1","","","","AkBankSourceData"
"643106928","643106928","True","643106928.wem","th4_000_common_vo\english(us)\643106928.wem","39239","1","","","","AkBankSourceData"
"644391300","644391300","True","644391300.wem","th4_000_common_vo\english(us)\644391300.wem","78460","1","","","","AkBankSourceData"
"646898170","646898170","True","646898170.wem","th4_000_common_vo\english(us)\646898170.wem","37519","1","","","","AkBankSourceData"
"647714753","647714753","True","647714753.wem","th4_000_common_vo\english(us)\647714753.wem","58276","1","","","","AkBankSourceData"
"647942636","647942636","True","647942636.wem","th4_000_common_vo\english(us)\647942636.wem","13511","2","","","","AkBankSourceData"
"649348424","649348424","True","649348424.wem","th4_000_common_vo\english(us)\649348424.wem","29339","1","","","","AkBankSourceData"
"651223136","651223136","True","651223136.wem","th4_000_common_vo\english(us)\651223136.wem","35048","1","","","","AkBankSourceData"
"652307045","652307045","True","652307045.wem","th4_000_common_vo\english(us)\652307045.wem","25697","1","","","","AkBankSourceData"
"653141414","653141414","True","653141414.wem","th4_000_common_vo\english(us)\653141414.wem","18792","1","","","","AkBankSourceData"
"653461993","653461993","True","653461993.wem","th4_000_common_vo\english(us)\653461993.wem","17205","1","","","","AkBankSourceData"
"655167511","655167511","True","655167511.wem","th4_000_common_vo\english(us)\655167511.wem","70036","2","","","","AkBankSourceData"
"656128884","656128884","True","656128884.wem","th4_000_common_vo\english(us)\656128884.wem","38429","1","","","","AkBankSourceData"
"658700189","658700189","True","658700189.wem","th4_000_common_vo\english(us)\658700189.wem","13647","1","","","","AkBankSourceData"
"659204516","659204516","True","659204516.wem","th4_000_common_vo\english(us)\659204516.wem","40248","1","","","","AkBankSourceData"
"660666201","660666201","True","660666201.wem","th4_000_common_vo\english(us)\660666201.wem","25053","1","","","","AkBankSourceData"
